Año,Municipio,rango tamaño predial,cantidad de predios,área (Ha),cantidad de propietarios,área(Ha)/propetario
2020,San Andrés de Sotavento,B1.Mayor a 3 ha - hasta 5 ha,398,1803.173,475,3.7961536842105263
2020,San Andrés de Sotavento,B2.Mayor a 5 ha - hasta 10 ha,433,3172.510499999999,596,5.3230041946308706
2020,San Andrés de Sotavento,C1.Mayor a 10 ha - hasta 20 ha,208,2691.4126999999939,282,9.5440166666666446
2020,San Andrés de Sotavento,D1.Mayor a 20 ha - hasta 50 ha,139,3683.0837999999958,238,15.475142016806705
2020,San Andrés de Sotavento,D2.Mayor a 50 ha - hasta 100 ha,36,2582.215499999998,42,61.481321428571377
2020,San Andrés de Sotavento,D3.Mayor a 100 ha - hasta 200 ha,17,2235.4887999999951,23,97.195165217391093
2020,San Andrés de Sotavento,E1.Mayor a 200 ha - hasta 500 ha,5,1496.8140999999982,5,299.36281999999966
2020,San Antero,"A1.Hasta 0,5 ha",2213,218.6762999999994,2757,0.079316757344939939
2020,San Antero,"A2.Mayor a 0,5 ha - hasta 1 ha",126,97.265299999999996,154,0.63159285714285707
2020,San Antero,"A3.Mayor a 1 ha - hasta 2,5 ha",178,335.36999999999989,219,1.531369863013698
2020,San Antero,"A4.Mayor a 2,5 ha - hasta 3 ha",43,131.43129999999999,49,2.6822714285714286
2020,San Antero,B1.Mayor a 3 ha - hasta 5 ha,212,849.92870000000039,239,3.5561870292887048
2020,San Antero,B2.Mayor a 5 ha - hasta 10 ha,287,2090.7779,373,5.6053026809651474
2020,San Antero,C1.Mayor a 10 ha - hasta 20 ha,253,3268.5489999999977,336,9.7278244047618987
2020,San Antero,D1.Mayor a 20 ha - hasta 50 ha,101,2861.2095999999965,138,20.7334028985507
2020,San Antero,D2.Mayor a 50 ha - hasta 100 ha,31,1899.6101999999978,54,35.177966666666627
2020,San Antero,D3.Mayor a 100 ha - hasta 200 ha,10,1423.0782999999951,26,54.733780769230584
2020,San Antero,E1.Mayor a 200 ha - hasta 500 ha,4,1056.7350000000001,18,58.70750000000001
2020,San Antero,E2.Mayor a 500 ha - hasta 1000 ha,1,563.87519999999904,1,563.87519999999904
2020,San Antero,E4.Mayor a 2000 ha - hasta 5000 ha,1,4931,1,4931
2020,San Bernardo del Viento,"A1.Hasta 0,5 ha",1596,252.77590000000026,1841,0.13730358500814788
2020,San Bernardo del Viento,"A2.Mayor a 0,5 ha - hasta 1 ha",382,329.96799999999962,464,0.71113793103448197
2020,San Bernardo del Viento,"A3.Mayor a 1 ha - hasta 2,5 ha",791,1390.3004000000003,938,1.482196588486141
2020,San Bernardo del Viento,"A4.Mayor a 2,5 ha - hasta 3 ha",194,584.16370000000029,226,2.584795132743364
2020,San Bernardo del Viento,B1.Mayor a 3 ha - hasta 5 ha,512,2126.2476999999976,617,3.4461064829821679
2020,San Bernardo del Viento,B2.Mayor a 5 ha - hasta 10 ha,698,5220.2786000000033,945,5.5241043386243422
2020,San Bernardo del Viento,C1.Mayor a 10 ha - hasta 20 ha,441,6113.2835999999925,611,10.005374140752853
2020,San Bernardo del Viento,D1.Mayor a 20 ha - hasta 50 ha,206,5916.8401999999924,347,17.051412680115252
2020,San Bernardo del Viento,D2.Mayor a 50 ha - hasta 100 ha,33,2103.0552999999986,69,30.479062318840558
2020,San Bernardo del Viento,D3.Mayor a 100 ha - hasta 200 ha,6,702.47339999999792,12,58.539449999999825
2020,San Bernardo del Viento,E1.Mayor a 200 ha - hasta 500 ha,4,1423.7637999999981,5,284.75275999999963
2020,San Bernardo del Viento,E3.Mayor a 1000 ha - hasta 2000 ha,2,4509.6428999999898,2,2254.8214499999949
2020,San Pelayo,"A1.Hasta 0,5 ha",2093,383.4871999999994,2236,0.17150590339892638
2020,San Pelayo,"A2.Mayor a 0,5 ha - hasta 1 ha",651,516.72929999999963,742,0.69640067385444693
2020,San Pelayo,"A3.Mayor a 1 ha - hasta 2,5 ha",1170,2104.1539000000012,1437,1.4642685455810724
2020,San Pelayo,"A4.Mayor a 2,5 ha - hasta 3 ha",263,723.04639999999972,339,2.1328802359881998
2020,San Pelayo,B1.Mayor a 3 ha - hasta 5 ha,749,3056.3951000000011,1012,3.0201532608695665
2020,San Pelayo,B2.Mayor a 5 ha - hasta 10 ha,891,6279.3753999999944,1234,5.0886348460291693
2020,San Pelayo,C1.Mayor a 10 ha - hasta 20 ha,592,8116.982499999991,883,9.1925056625141455
2020,San Pelayo,D1.Mayor a 20 ha - hasta 50 ha,338,10253.665199999994,555,18.475072432432423
2020,San Pelayo,D2.Mayor a 50 ha - hasta 100 ha,101,6799.103099999993,143,47.546175524475473
2020,San Pelayo,D3.Mayor a 100 ha - hasta 200 ha,24,3082.2762999999923,46,67.006006521738968
2020,San Pelayo,E1.Mayor a 200 ha - hasta 500 ha,8,1928.731199999997,12,160.72759999999974
2020,Tuchín,E6.Mayor a 10000 ha,3,110322.36,1,110322.36
2020,Tuchín,"A1.Hasta 0,5 ha",899,410.54799999999926,915,0.44868633879781339
2020,Tuchín,"A2.Mayor a 0,5 ha - hasta 1 ha",345,307.0829,359,0.85538412256267404
2020,Tuchín,"A3.Mayor a 1 ha - hasta 2,5 ha",521,935.5695999999997,532,1.75858947368421
2020,Tuchín,"A4.Mayor a 2,5 ha - hasta 3 ha",107,306.76109999999989,110,2.7887372727272717
2020,Tuchín,B1.Mayor a 3 ha - hasta 5 ha,264,1112.6303999999998,275,4.0459287272727265
2020,Tuchín,B2.Mayor a 5 ha - hasta 10 ha,252,2063.4900999999977,283,7.2914844522968121
2020,Tuchín,C1.Mayor a 10 ha - hasta 20 ha,128,1921.5508999999984,162,11.861425308641966
2020,Tuchín,D1.Mayor a 20 ha - hasta 50 ha,64,1980.5293999999988,86,23.029411627906963
2020,Tuchín,D2.Mayor a 50 ha - hasta 100 ha,12,865.30819999999983,26,33.281084615384607
2020,Tuchín,D3.Mayor a 100 ha - hasta 200 ha,7,985.84299999999803,7,140.834714285714
2020,Tuchín,E1.Mayor a 200 ha - hasta 500 ha,1,415.71940000000001,1,415.71940000000001
2020,Tuchín,E2.Mayor a 500 ha - hasta 1000 ha,1,748.39999999999895,1,748.39999999999895

















